15	46223963	49880139	16	55848521	59504697	+	sps3	sps2
15	49880139	51624452	16	59504697	61484214	-	sps3	sps2
15	51624452	52445361	16	61484214	62305123	-	sps3	sps2
15	52445361	53188927	16	67376210	68119776	+	sps3	sps2
15	53188927	58260014	16	62305123	67376210	-	sps3	sps2
15	58260014	65758431	16	68119776	75618193	+	sps3	sps2
15	65758431	66246181	16	75618193	76105943	-	sps3	sps2
15	66246181	69092745	16	76105943	78952507	+	sps3	sps2
15	69092745	70530097	16	6243113	7680465	-	sps3	sps2
15	70530097	72162170	16	7954082	9586155	+	sps3	sps2
15	72162170	77520641	16	884642	6243113	+	sps3	sps2
16	1	786815	17	1	786815	-	sps3	sps2
16	1132759	20870376	17	786815	20482239	+	sps3	sps2
16	20870376	24678169	17	20482239	24290032	-	sps3	sps2
16	24678169	30054550	17	24290032	29666413	+	sps3	sps2
16	30054550	31522959	17	29724734	31193143	-	sps3	sps2
16	31522959	33842208	17	52659335	54978584	+	sps3	sps2
16	33842208	54589527	17	31193143	52659335	-	sps3	sps2
16	54589527	69533225	17	60775236	75751691	-	sps3	sps2
16	69533225	72841329	17	57467132	60775236	+	sps3	sps2
16	72841329	75329877	17	54978584	57467132	-	sps3	sps2
17	1	74251337	19	1	74498276	+	sps3	sps2
18	1	43180827	18	31513813	74905797	-	sps3	sps2
18	43180827	44234494	21	23623964	24677631	-	sps3	sps2
18	44234494	51792264	21	24677631	32235401	+	sps3	sps2
18	51792264	52268298	21	32235401	32711435	-	sps3	sps2
18	52706232	73748586	21	32711435	54046183	+	sps3	sps2
19	1	26157384	20	1	26157384	-	sps3	sps2
19	26200804	59251557	20	26566560	59617313	+	sps3	sps2
20	1	2219451	8	104177812	106397263	-	sps3	sps2
20	2219451	13256152	8	106397263	117433964	-	sps3	sps2
20	13256152	25408591	8	117433964	129586403	+	sps3	sps2
20	25408591	32975611	23	7280235	14847255	-	sps3	sps2
20	32975611	33705107	23	6133374	6862870	+	sps3	sps2
20	33705107	34122472	23	6862870	7280235	-	sps3	sps2
20	34122472	36324427	23	3931419	6133374	-	sps3	sps2
20	36324427	36663043	23	3294311	3632927	+	sps3	sps2
20	36663043	37948348	23	1722473	3007778	+	sps3	sps2
21	50952	15923753	18	1	16237035	+	sps3	sps2
21	15930741	17579862	18	16237035	17890180	-	sps3	sps2
21	17956818	18367837	18	18139076	18550095	-	sps3	sps2
21	18367837	27217647	18	18550095	27399905	+	sps3	sps2
21	27244638	27777336	18	28382070	28914768	-	sps3	sps2
21	27849866	29478690	18	28914768	30543592	+	sps3	sps2
22	1	3679411	6	55492088	61615981	+	sps3	sps2
22	3679411	9456898	6	61615981	67393468	-	sps3	sps2
22	9456898	9865350	6	69212227	69620679	+	sps3	sps2
22	9865350	11684109	6	67393468	69212227	-	sps3	sps2
22	11684109	12625553	6	69840008	70781452	+	sps3	sps2
22	12625553	17139014	6	92080724	96821158	-	sps3	sps2
22	17139014	23574200	6	1	6599201	-	sps3	sps2
23	1	19061985	21	1	19939948	+	sps3	sps2
X	7518	135506135	X	1	135498617	+	sps3	sps2
X	135506135	135970116	X	135498617	135962598	-	sps3	sps2
X	135970116	150028904	X	136120904	150179692	+	sps3	sps2
